,_id,price,type,title,mobile,address,city,age,url,rooms,bathrooms,m2,elevator,floor,balcony,terrace,heating,air_conditioning,parking,pool,id,transfer_taxes,insurance,ibi,community,maintenance,costs,amount_to_pay,total_mortgage,monthly_mortgage,incomes,rentability,group,percentile
2484,6407c4bd4d7c3f56aba5106d,135000,Piso,"Piso con terraza en Berrocala, Centro",927 920 486,Centro,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/terraza/176259607/d?from=list,4,2,99,No,0,No,Yes,No,No,No,No,2534,13500.0,197.5,148.5,63.4,235.0,53.699999999999996,35000,53570.22228626518,148.8061730174033,715.8333333333334,6.159925923791161,2/3,55.294117647058826
2506,6407c4bd4d7c3f56aba51083,74000,Casa adosada,"Casa adosada con 1 baño en Castaño, Nuevo Cáceres",927 920 486,Nuevo Cáceres,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/nuevo-caceres/165736338/d?from=list,3,1,80,No,0,No,No,No,No,No,No,2556,7400.0,150.0,120.0,29.85,174.0,39.487500000000004,0,0.0,0.0,570.6666666666666,7.830651105651105,3/3,2.542372881355932
2507,6407c4bd4d7c3f56aba51084,125000,Piso,Piso con terraza en Centro,927 920 786,Centro,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/terraza-ascensor/165243720/d?from=list,4,2,110,Yes,4,No,No,No,No,No,No,2557,12500.0,225.0,165.0,67.9,225.0,56.90833333333333,25000,38264.44449018941,106.29012358385948,688.1666666666666,6.299618516993685,2/3,13.823529411764707
2531,6407c4bd4d7c3f56aba5109c,89000,Piso,"Piso con ascensor en Calle Argentina, Centro",927 134 079,Centro,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/trastero-ascensor/164157109/d?from=list,3,1,80,Yes,0,No,No,No,No,No,No,2581,8900.0,150.0,120.0,48.1,189.0,42.25833333333333,0,0.0,0.0,638.8333333333334,7.312461695607764,3/3,86.08247422680411
2532,6407c4bd4d7c3f56aba5109d,77260,Piso,Piso con terraza en Centro,924 150 618,Centro,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/aire-acondicionado-terraza-ascensor/176971499/d?from=list,3,2,86,Yes,4,No,No,No,No,No,No,2582,7726.0,165.0,129.0,41.643,177.26,42.74191666666667,0,0.0,0.0,644.8333333333334,8.501514367072224,3/3,49.48453608247422
2533,6407c4bd4d7c3f56aba5109e,56000,Casa o chalet,Casa o chalet con 1 baño en Ciudad Monumental,924 150 618,Ciudad Monumental,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/ciudad-monumental/176803410/d?from=list,4,1,110,No,0,No,No,No,No,No,No,2583,5600.0,225.0,165.0,19.950000000000003,156.0,47.1625,0,0.0,0.0,659.3333333333334,11.925405844155843,1/3,25.0
2560,6407c4bd4d7c3f56aba510b9,90000,Casa o chalet,Casa o chalet con terraza en La Cañada,924 150 618,La Cañada,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/calefaccion-parking-terraza/162785520/d?from=list,5,2,115,No,0,No,Yes,Yes,No,No,No,2610,9000.0,237.5,172.5,38.65,190.0,53.22083333333333,0,0.0,0.0,696.6666666666666,7.799343434343435,1/3,95.20547945205479
2561,6407c4bd4d7c3f56aba510ba,89900,Casa o chalet,Casa o chalet con terraza en Aguas Vivas - La Zambomba,927 131 359,Aguas Vivas - La Zambomba,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/terraza-patio/162520273/d?from=list,4,1,155,No,0,No,Yes,No,No,No,No,2611,8990.0,337.5,232.5,38.595,189.9,66.54125,0,0.0,0.0,812.6666666666666,9.05400444938821,1/3,8.333333333333334
2953,6407c4bd4d7c3f56aba51242,150000,Casa o chalet,Casa o chalet con 2 baños en Ciudad Monumental,927 130 862,Ciudad Monumental,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/ciudad-monumental/161345153/d?from=list,3,2,264,No,0,No,No,No,No,No,No,3003,15000.0,610.0,396.0,71.65,250.0,110.6375,50000,76528.88898037882,212.58024716771897,1261.3333333333333,11.257387033987373,2/3,94.73684210526315
2958,6407c4bd4d7c3f56aba51247,98000,Apartamento,"Apartamento con terraza en Obispo Segura Saez, Centro",927 920 342,Centro,Cáceres Capital,46,/es/comprar/vivienda/caceres-capital/terraza-ascensor/164485882/d?from=list,2,1,57,Yes,2,No,No,No,No,No,No,3008,9800.0,107.5,85.5,53.050000000000004,198.0,37.00416666666667,0,0.0,0.0,598.1666666666666,6.733949999999998,1/3,20.481927710843376
2966,6407c4bd4d7c3f56aba5124f,115000,Piso,Piso con terraza en Centro,927 920 847,Centro,Cáceres Capital,46,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor/176489394/d?from=list,4,2,110,Yes,1,No,No,No,No,No,No,3016,11500.0,225.0,165.0,62.400000000000006,215.0,55.61666666666667,15000,22958.666694113646,63.77407415031569,688.1666666666666,6.825311110196211,1/3,72.59036144578315
2984,6407c4bd4d7c3f56aba51261,68500,Casa o chalet,"Casa o chalet en Calle Villamiel, La Cañada",924 926 346,La Cañada,Cáceres Capital,56,/es/comprar/vivienda/caceres-capital/parking-trastero-patio/176349866/d?from=list,4,2,98,No,0,No,No,No,No,No,No,3034,6850.0,195.0,147.0,26.825000000000003,168.5,44.77708333333334,0,0.0,0.0,634.6666666666666,9.394392833443929,1/3,30.136986301369863
2998,6407c4bd4d7c3f56aba5126f,105000,Piso,Piso con terraza en Centro,927 920 847,Centro,Cáceres Capital,49,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-ascensor/176098289/d?from=list,4,2,95,Yes,2,No,No,No,No,No,No,3048,10500.0,187.5,142.5,56.9,205.0,49.324999999999996,5000,7652.888898037882,21.258024716771896,673.1666666666666,7.231003703398738,1/3,40.36144578313253
3012,6407c4bd4d7c3f56aba5127d,135000,Apartamento,Apartamento con terraza en Centro,927 920 167,Centro,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/calefaccion-parking-terraza/155722836/d?from=list,2,1,75,No,2,No,Yes,No,No,No,No,3062,13500.0,137.5,112.5,63.4,235.0,45.699999999999996,35000,53570.22228626518,148.8061730174033,661.1666666666666,5.59992592379116,2/3,55.294117647058826
3013,6407c4bd4d7c3f56aba5127e,140000,Piso,Piso con terraza en Centro,927 920 167,Centro,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking-terraza-trastero-patio/160166389/d?from=list,5,1,100,No,0,No,Yes,No,Yes,No,No,3063,14000.0,200.0,150.0,66.15,240.0,54.67916666666667,40000,61223.11118430306,170.06419773417517,716.8333333333334,5.905079627189898,2/3,71.76470588235294
3014,6407c4bd4d7c3f56aba5127f,110000,Piso,Piso con terraza en Ciudad Monumental,927 920 167,Ciudad Monumental,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/terraza/177036984/d?from=list,3,1,81,No,3,No,Yes,No,No,No,No,3064,11000.0,152.5,121.5,49.650000000000006,210.0,44.47083333333333,10000,15305.777796075765,42.51604943354379,643.3333333333334,6.676157406797476,3/3,97.93388429752066
3031,6407c4bd4d7c3f56aba51290,70000,Casa o chalet,Casa o chalet con 1 baño en Centro,927 920 167,Centro,Cáceres Capital,4,/es/comprar/vivienda/caceres-capital/centro/163114412/d?from=list,3,1,78,No,0,No,No,No,No,No,No,3081,7000.0,145.0,117.0,27.65,170.0,38.30416666666667,0,0.0,0.0,602.6666666666666,8.79525974025974,3/3,26.288659793814432
3032,6407c4bd4d7c3f56aba51291,96000,Piso,"Piso en Pz Concepción, Ciudad Monumental",910 304 295,Ciudad Monumental,Cáceres Capital,15,/es/comprar/vivienda/caceres-capital/trastero/176856074/d?from=list,2,1,60,No,0,No,No,No,No,No,No,3082,9600.0,100.0,90.0,41.95,196.0,35.6625,0,0.0,0.0,508.6666666666667,5.67605,3/3,66.11570247933885
3052,6407c4bd4d7c3f56aba512a5,65000,Piso,Piso con 1 baño en Nuevo Cáceres,927 920 171,Nuevo Cáceres,Cáceres Capital,56,/es/comprar/vivienda/caceres-capital/nuevo-caceres/176347843/d?from=list,3,1,85,No,1,No,No,No,No,No,No,3102,6500.0,162.5,127.5,24.9,165.0,39.99166666666667,0,0.0,0.0,580.6666666666666,9.074265734265733,1/3,72.11538461538461
3053,6407c4bd4d7c3f56aba512a6,95000,Piso,Piso con terraza en Centro,927 920 847,Centro,Cáceres Capital,48,/es/comprar/vivienda/caceres-capital/calefaccion-terraza/176100800/d?from=list,3,1,105,No,2,No,Yes,No,No,No,No,3103,9500.0,212.5,157.5,41.4,195.0,50.53333333333333,0,0.0,0.0,708.8333333333334,7.8995999999999995,1/3,13.554216867469881
3101,6407c4bd4d7c3f56aba512d6,130000,Piso,Piso con terraza en Centro,924 150 618,Centro,Cáceres Capital,7,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor/162188952/d?from=list,4,2,118,Yes,9,No,No,No,No,No,No,3151,13000.0,245.0,177.0,70.65,230.0,60.22083333333333,30000,45917.33338822729,127.54814830063138,702.3333333333334,6.174772220392424,2/3,35.588235294117645
3102,6407c4bd4d7c3f56aba512d7,59000,Casa o chalet,Casa o chalet con 2 baños en Nuevo Cáceres,927 135 081,Nuevo Cáceres,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/trastero/176657596/d?from=list,3,2,91,No,0,No,No,No,No,No,No,3152,5900.0,177.5,136.5,21.6,159.0,41.21666666666667,0,0.0,0.0,592.6666666666666,10.196302003081662,1/3,46.15384615384615
3129,6407c4bd4d7c3f56aba512f2,43500,Piso,Piso con 2 baños en La Cañada,910 306 185,La Cañada,Cáceres Capital,2,/es/comprar/vivienda/caceres-capital/parking/176642111/d?from=list,4,2,93,No,0,No,No,No,No,No,No,3179,4350.0,182.5,139.5,13.075000000000001,156.5,40.96458333333333,0,0.0,0.0,624.6666666666666,14.638296760710553,3/3,55.35714285714286
3130,6407c4bd4d7c3f56aba512f3,92000,Piso,"Piso en C/ las Grullas. Residencial Montesol II, Mejostilla",910 304 295,Mejostilla,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/mejostilla/176591819/d?from=list,0,0,112,No,0,No,No,No,No,No,No,3180,9200.0,230.0,168.0,39.75,192.0,52.479166666666664,0,0.0,0.0,648.0,7.14625,1/3,16.417910447761194
3159,6407c4bd4d7c3f56aba51310,35000,Casa o chalet,"Casa o chalet con 1 baño en Danubio, La Cañada",911 228 034,La Cañada,Cáceres Capital,7,/es/comprar/vivienda/caceres-capital/la-canada/162476262/d?from=list,3,1,65,No,0,No,No,No,No,No,No,3209,3500.0,112.5,97.5,8.4,165.0,31.95,0,0.0,0.0,540.6666666666666,15.856103896103896,3/3,33.92857142857143
3160,6407c4bd4d7c3f56aba51311,90000,Piso,Piso con terraza en Mejostilla,927 920 167,Mejostilla,Cáceres Capital,16,/es/comprar/vivienda/caceres-capital/terraza-amueblado/159708787/d?from=list,3,2,90,No,2,No,Yes,No,No,No,No,3210,9000.0,175.0,135.0,38.65,190.0,44.887499999999996,0,0.0,0.0,652.3333333333334,7.362979797979799,1/3,11.940298507462687
3523,6407c4bd4d7c3f56aba5147c,94000,Piso,Piso con terraza en La Cañada,927 920 167,La Cañada,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-trastero/176660844/d?from=list,3,2,82,No,2,No,Yes,No,No,No,No,3573,9400.0,155.0,123.0,40.85,194.0,42.737500000000004,0,0.0,0.0,644.3333333333334,7.219150000000002,2/3,9.210526315789474
3528,6407c4bd4d7c3f56aba51481,79000,Apartamento,Apartamento con calefacción en Nuevo Cáceres,927 920 167,Nuevo Cáceres,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/calefaccion/165079431/d?from=list,2,1,80,No,0,No,No,Yes,No,No,No,3578,7900.0,150.0,120.0,32.6,179.0,40.13333333333333,0,0.0,0.0,548.6666666666666,7.022324510932106,3/3,22.033898305084744
3535,6407c4bd4d7c3f56aba51488,138000,Piso,Piso con ascensor en Centro,927 920 179,Centro,Cáceres Capital,0,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-ascensor-se-aceptan-mascotas-no-amueblado/177030153/d?from=list,3,1,89,Yes,0,No,No,Yes,No,No,No,3585,13800.0,172.5,133.5,75.05000000000001,238.0,51.5875,38000,58161.9556250879,161.5609878474664,647.8333333333334,5.216218145830404,2/3,65.29411764705883
3543,6407c4bd4d7c3f56aba51490,67000,Piso,Piso con ascensor en La Cañada,924 150 618,La Cañada,Cáceres Capital,7,/es/comprar/vivienda/caceres-capital/ascensor/176114235/d?from=list,2,1,68,Yes,1,No,No,No,No,No,No,3593,6700.0,120.0,102.0,36.0,167.0,35.416666666666664,0,0.0,0.0,592.8333333333334,9.075983717774763,1/3,23.972602739726025
3553,6407c4bd4d7c3f56aba5149a,130000,Piso,Piso con terraza en Ciudad Monumental,927 920 167,Ciudad Monumental,Cáceres Capital,8,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-no-amueblado/176135023/d?from=list,5,2,190,No,0,No,Yes,Yes,No,No,No,3603,13000.0,425.0,285.0,60.65,230.0,83.3875,30000,45917.33338822729,127.54814830063138,917.6666666666666,8.480772220392423,2/3,53.94736842105263
3566,6407c4bd4d7c3f56aba514a7,88000,Piso,"Piso en Avda de la Hispanidad, Nuevo Cáceres",910 304 295,Nuevo Cáceres,Cáceres Capital,6,/es/comprar/vivienda/caceres-capital/nuevo-caceres/176597047/d?from=list,4,2,110,No,0,No,No,No,No,No,No,3616,8800.0,225.0,165.0,37.550000000000004,188.0,51.29583333333333,0,0.0,0.0,659.3333333333334,7.537654958677686,3/3,67.79661016949152
3581,6407c4bd4d7c3f56aba514b6,130000,Piso,Piso con terraza en Nuevo Cáceres,927 920 167,Nuevo Cáceres,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking-terraza/165591260/d?from=list,3,1,74,No,1,No,Yes,No,No,No,No,3631,13000.0,135.0,111.0,60.65,230.0,44.72083333333333,30000,45917.33338822729,127.54814830063138,636.3333333333334,5.568772220392424,2/3,57.57575757575758
3582,6407c4bd4d7c3f56aba514b7,63000,Piso,Piso con aire acondicionado en Nuevo Cáceres,927 920 167,Nuevo Cáceres,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/aire-acondicionado-patio/163821828/d?from=list,3,1,70,No,3,No,No,No,Yes,No,No,3632,6300.0,125.0,105.0,23.799999999999997,163.0,34.733333333333334,0,0.0,0.0,550.6666666666666,8.933910533910533,1/3,62.5
3583,6407c4bd4d7c3f56aba514b8,94000,Piso,Piso con ascensor en Ciudad Monumental,927 920 171,Ciudad Monumental,Cáceres Capital,5,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-trastero-ascensor/176978084/d?from=list,3,2,90,Yes,0,No,No,Yes,No,No,No,3633,9400.0,175.0,135.0,50.85,194.0,46.237500000000004,0,0.0,0.0,625.8333333333334,6.9551500000000015,3/3,54.54545454545455
3601,6407c4bd4d7c3f56aba514ca,120000,Loft,Loft con 1 baño en Ciudad Monumental,927 920 167,Ciudad Monumental,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/parking-trastero/164947781/d?from=list,1,1,60,No,0,No,No,No,No,No,No,3651,12000.0,100.0,90.0,55.15,220.0,38.762499999999996,20000,30611.55559215153,85.03209886708758,520.0,4.754464813594949,2/3,14.473684210526315
3644,6407c4bd4d7c3f56aba514f5,67000,Piso,Piso con ascensor en La Cañada,924 150 618,La Cañada,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/ascensor-amueblado/177020058/d?from=list,3,1,97,Yes,1,No,No,No,No,No,No,3694,6700.0,192.5,145.5,36.0,167.0,45.083333333333336,0,0.0,0.0,632.8333333333334,9.569877883310719,1/3,23.972602739726025
3670,6407c4bd4d7c3f56aba5150f,88000,Piso,Piso con terraza en La Cañada,927 920 167,La Cañada,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza/165592032/d?from=list,3,2,81,No,4,No,Yes,No,No,No,No,3720,8800.0,152.5,121.5,37.550000000000004,188.0,41.62916666666667,0,0.0,0.0,643.3333333333334,7.459142561983471,1/3,84.24657534246575
3671,6407c4bd4d7c3f56aba51510,104000,Dúplex,Dúplex con terraza en Ciudad Monumental,927 920 167,Ciudad Monumental,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/aire-acondicionado-terraza/158540949/d?from=list,2,2,90,No,0,No,Yes,No,Yes,No,No,3721,10400.0,175.0,135.0,46.35,204.0,46.69583333333333,4000,6122.311118430305,17.006419773417516,641.3333333333334,6.93157296271899,3/3,86.77685950413223
3698,6407c4bd4d7c3f56aba5152b,100000,Piso,Piso con terraza en Ciudad Monumental,927 920 167,Ciudad Monumental,Cáceres Capital,5,/es/comprar/vivienda/caceres-capital/terraza/176981883/d?from=list,3,1,83,No,3,No,Yes,No,No,No,No,3748,10000.0,157.5,124.5,44.15,200.0,43.84583333333333,0,0.0,0.0,645.3333333333334,7.21785,3/3,80.57851239669422
3699,6407c4bd4d7c3f56aba5152c,150000,Dúplex,Dúplex con terraza en Centro,924 150 618,Centro,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-ascensor/162188712/d?from=list,4,2,101,Yes,4,No,No,No,No,No,No,3749,15000.0,202.5,151.5,81.65,250.0,57.137499999999996,50000,76528.88898037882,212.58024716771897,679.1666666666666,4.913387033987372,2/3,93.23529411764706
3728,6407c4bd4d7c3f56aba51549,130000,Piso,Piso con terraza en Centro,927 920 167,Centro,Cáceres Capital,16,/es/comprar/vivienda/caceres-capital/terraza-no-amueblado/159709099/d?from=list,3,1,80,No,0,No,Yes,No,No,No,No,3778,13000.0,150.0,120.0,60.65,230.0,46.72083333333333,30000,45917.33338822729,127.54814830063138,683.8333333333334,6.114772220392424,2/3,35.588235294117645
4090,6407c4bd4d7c3f56aba516b3,140000,Piso,Piso con terraza en Centro,927 920 167,Centro,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/calefaccion-parking-terraza-trastero/155722854/d?from=list,4,2,120,No,0,No,Yes,Yes,No,No,No,4140,14000.0,250.0,180.0,66.15,240.0,61.34583333333333,40000,61223.11118430306,170.06419773417517,738.6666666666666,6.087079627189898,2/3,71.76470588235294
4091,6407c4bd4d7c3f56aba516b4,79500,Piso,Piso con terraza en Nuevo Cáceres,914 893 781,Nuevo Cáceres,Cáceres Capital,78,/es/comprar/vivienda/caceres-capital/terraza-ascensor-no-amueblado/176186498/d?from=list,3,2,101,Yes,0,No,No,No,No,No,No,4141,7950.0,202.5,151.5,42.875,179.5,48.03125,0,0.0,0.0,636.8333333333334,8.079616923956547,3/3,29.66101694915254
4092,6407c4bd4d7c3f56aba516b5,64000,Piso,"Piso con aire acondicionado en Avenida de Cervantes, Nuevo Cáceres",927 920 783,Nuevo Cáceres,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/aire-acondicionado-amueblado-internet/177023540/d?from=list,3,1,70,No,0,No,No,No,Yes,No,No,4142,6400.0,125.0,105.0,24.35,164.0,34.862500000000004,0,0.0,0.0,550.6666666666666,8.792116477272726,1/3,65.38461538461539
4104,6407c4bd4d7c3f56aba516c1,60000,Estudio,Estudio con calefacción en Aguas Vivas - La Zambomba,927 920 167,Aguas Vivas - La Zambomba,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion/159554821/d?from=list,1,1,40,No,0,No,No,Yes,Yes,No,No,4154,6000.0,150.0,60.0,22.15,160.0,32.67916666666667,0,0.0,0.0,480.0,8.133106060606062,3/3,25.0
4112,6407c4bd4d7c3f56aba516c9,30200,Piso,Piso con 1 baño en La Cañada,952 146 148,La Cañada,Cáceres Capital,101,/es/comprar/vivienda/caceres-capital/la-canada/165699919/d?from=list,0,1,86,No,0,No,No,No,No,No,No,4162,3020.0,165.0,129.0,5.76,169.8,39.13,0,0.0,0.0,572.0,19.24876580373269,3/3,10.714285714285715
4121,6407c4bd4d7c3f56aba516d2,83000,Piso,Piso con terraza en Centro,927 920 764,Centro,Cáceres Capital,52,/es/comprar/vivienda/caceres-capital/terraza-ascensor/176416280/d?from=list,3,1,80,Yes,4,No,No,No,No,No,No,4171,8300.0,150.0,120.0,44.800000000000004,183.0,41.483333333333334,0,0.0,0.0,638.8333333333334,7.851259583789705,3/3,73.19587628865979
4123,6407c4bd4d7c3f56aba516d4,75000,Piso,Piso con terraza en Nuevo Cáceres,927 920 167,Nuevo Cáceres,Cáceres Capital,13,/es/comprar/vivienda/caceres-capital/aire-acondicionado-terraza/163702114/d?from=list,3,1,80,No,2,No,Yes,No,No,No,No,4173,7500.0,150.0,120.0,30.4,175.0,39.61666666666667,0,0.0,0.0,642.3333333333334,8.766787878787879,3/3,6.779661016949152
4136,6407c4bd4d7c3f56aba516e1,39000,Piso,Piso con terraza en La Cañada,927 920 167,La Cañada,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/calefaccion-parking-terraza-trastero-no-amueblado/159708650/d?from=list,3,1,70,No,2,No,Yes,No,No,No,No,4186,3900.0,125.0,105.0,10.600000000000003,161.0,33.46666666666667,0,0.0,0.0,632.3333333333334,16.75151515151515,3/3,50.0
4150,6407c4bd4d7c3f56aba516ef,120000,Piso,Piso con terraza en Centro,924 150 618,Centro,Cáceres Capital,7,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-ascensor/176096717/d?from=list,3,2,108,Yes,4,No,No,No,No,No,No,4200,12000.0,220.0,162.0,65.15,220.0,55.59583333333333,20000,30611.55559215153,85.03209886708758,666.8333333333334,6.31446481359495,1/3,93.67469879518073
4152,6407c4bd4d7c3f56aba516f1,79900,Piso,Piso con calefacción en Centro,924 150 618,Centro,Cáceres Capital,47,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion/165618357/d?from=list,3,2,80,No,2,No,No,Yes,No,No,No,4202,7990.0,150.0,120.0,33.095,179.9,40.249583333333334,0,0.0,0.0,606.6666666666666,7.733536238479917,3/3,60.309278350515456
4169,6407c4bd4d7c3f56aba51702,47000,Piso,"Piso con terraza en General Margallo, Ciudad Monumental",911 228 034,Ciudad Monumental,Cáceres Capital,28,/es/comprar/vivienda/caceres-capital/terraza/162477117/d?from=list,1,1,68,No,2,No,Yes,No,No,No,No,4219,4700.0,120.0,102.0,15.000000000000002,153.0,32.5,0,0.0,0.0,625.0,13.752417794970986,1/3,11.956521739130434
4190,6407c4bd4d7c3f56aba51717,145000,Dúplex,Dúplex con calefacción en Ciudad Monumental,927 920 478,Ciudad Monumental,Cáceres Capital,5,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-no-amueblado/176986797/d?from=list,4,2,110,No,0,No,No,Yes,Yes,No,No,4240,14500.0,225.0,165.0,68.9,245.0,58.65833333333333,45000,68876.00008234095,191.32222245094707,659.3333333333334,4.912233330588636,2/3,82.89473684210526
4191,6407c4bd4d7c3f56aba51718,78000,Apartamento,Apartamento con terraza en Ciudad Monumental,927 920 167,Ciudad Monumental,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/aire-acondicionado-terraza-patio/155723090/d?from=list,2,1,56,No,0,No,Yes,No,Yes,No,No,4241,7800.0,110.0,84.0,32.050000000000004,178.0,33.670833333333334,0,0.0,0.0,607.3333333333334,8.023251748251749,1/3,98.3695652173913
